"rank","global_rank","so_answer_id"
7544,84642,"39622964"
7545,84662,"30156358"
7546,84676,"49485104"
7547,84683,"49979402"
7548,84691,"47601065"
7549,84714,"30293073"
7550,84749,"21517094"
7551,84802,"40761527"
7552,84810,"13138375"
7553,84819,"33443439"
7554,84823,"13138400"
7555,84824,"11883286"
7556,84839,"27289775"
7557,84882,"21517116"
7558,84895,"42003381"
7559,84902,"50114359"
7560,84904,"18133228"
7561,84927,"25087921"
7562,84954,"17465364"
7563,84955,"32536204"
7564,84957,"12018645"
7565,84964,"46274366"
7566,84976,"24724068"
7567,85007,"23583537"
7568,85048,"28333198"
7569,85060,"30009388"
7570,85095,"43216497"
7571,85105,"18286706"
7572,85109,"19639136"
7573,85119,"33533324"
7574,85138,"12321074"
7575,85177,"24715026"
7576,85191,"22280600"
7577,85202,"49891472"
7578,85203,"14689485"
7579,85207,"18440361"
7580,85208,"20615941"
7581,85259,"23321972"
7582,85292,"22594050"
7583,85306,"20576793"
7584,85354,"24147246"
7585,85357,"20971435"
7586,85364,"28309074"
7587,85368,"24147197"
7588,85370,"48744626"
7589,85411,"9492278"
7590,85416,"25095472"
7591,85429,"33399629"
7592,85431,"30725902"
7593,85452,"28010708"
7594,85457,"21705844"
7595,85462,"34479312"
7596,85465,"17591540"
7597,85469,"44746511"
7598,85493,"26441841"
7599,85495,"7107343"
7600,85500,"21128367"
7601,85502,"48503889"
7602,85506,"33740937"
7603,85512,"37283543"
7604,85529,"15600323"
7605,85541,"10428998"
7606,85542,"1969515"
7607,85556,"29931685"
7608,85602,"21567073"
7609,85612,"33740928"
7610,85616,"26212216"
7611,85623,"23489585"
7612,85629,"15600314"
7613,85631,"17601721"
7614,85657,"10428900"
7615,85674,"28118193"
7616,85685,"25731639"
7617,85699,"34310418"
7618,85733,"27099125"
7619,85734,"41488542"
7620,85739,"26113327"
7621,85741,"23356101"
7622,85748,"29493327"
7623,85772,"51405296"
7624,85806,"33326121"
7625,85807,"18380762"
7626,85815,"15651367"
7627,85848,"17554256"
7628,85884,"9747280"
7629,85895,"29955187"
7630,85900,"17554153"
7631,85916,"35731967"
7632,85918,"46540550"
7633,85923,"23889762"
7634,85944,"36632031"
7635,85946,"43492750"
7636,85948,"29130746"
7637,85954,"28739655"
7638,85963,"29046242"
7639,85971,"10364403"
7640,85975,"28423623"
7641,85979,"34037913"
7642,86001,"34412008"
7643,86002,"11386201"
7644,86006,"30864275"
7645,86022,"45953103"
7646,86024,"40353217"
7647,86033,"28749157"
7648,86036,"26766180"
7649,86049,"22682493"
7650,86060,"3518860"
7651,86074,"22682533"
7652,86085,"49753401"
7653,86123,"24212172"
7654,86153,"8838987"
7655,86155,"9866859"
7656,86157,"41551662"
7657,86180,"15504160"
7658,86198,"40242876"
7659,86248,"18846959"
7660,86327,"21389751"
7661,86342,"21389815"
7662,86388,"17434549"
7663,86399,"34575997"
7664,86417,"24488630"
7665,86508,"28622406"
7666,86512,"20939423"
7667,86520,"36196404"
7668,86565,"28547489"
7669,86597,"34037789"
7670,86625,"49128127"
7671,86629,"26979029"
7672,86634,"25173870"
7673,86658,"14817079"
7674,86671,"48002987"
7675,86686,"14012783"
7676,86716,"43419764"
7677,86725,"41443071"
7678,86737,"28283226"
7679,86744,"48002992"
7680,86816,"42031624"
7681,86818,"35798118"
7682,86820,"46734324"
7683,86826,"25337195"
7684,86857,"27031968"
7685,86864,"41666921"
7686,86871,"47714587"
7687,86876,"12512744"
7688,86878,"34278693"
7689,86882,"49717502"
7690,86933,"49717534"
7691,86940,"10908917"
7692,86950,"18299869"
7693,86951,"33756724"
7694,86989,"18079282"
7695,87025,"39784554"
7696,87029,"18299782"
7697,87042,"36350620"
7698,87043,"51170398"
7699,87051,"36652931"
7700,87063,"5211802"
7701,87068,"20746861"
7702,87075,"27306020"
7703,87095,"34208241"
7704,87135,"51073964"
7705,87141,"22696553"
7706,87158,"46433575"
7707,87163,"19623619"
7708,87181,"2393916"
7709,87206,"23930141"
7710,87215,"34581704"
7711,87234,"32715007"
7712,87242,"25682266"
7713,87248,"40427628"
7714,87252,"24609024"
7715,87273,"23559951"
7716,87277,"20696233"
7717,87279,"8502930"
7718,87290,"10556570"
7719,87293,"6752634"
7720,87302,"17204612"
7721,87308,"24805295"
7722,87309,"48058881"
7723,87372,"35617659"
7724,87388,"41189550"
7725,87389,"39681635"
7726,87418,"31208710"
7727,87435,"50330340"
7728,87459,"19268830"
7729,87476,"51668400"
7730,87484,"32386164"
7731,87521,"7469709"
7732,87525,"44381429"
7733,87532,"27923517"
7734,87542,"29598694"
7735,87546,"5961221"
7736,87556,"25153534"
7737,87560,"25282657"
7738,87564,"46425144"
7739,87592,"29598689"
7740,87601,"17710431"
7741,87622,"25916651"
7742,87633,"14805305"
7743,87644,"46871191"
7744,87647,"19071655"
7745,87682,"27923577"
7746,87720,"22144968"
7747,87725,"27923588"
7748,87727,"33181446"
7749,87729,"15036950"
7750,87740,"39888159"
7751,87770,"33630202"
7752,87772,"19268965"
7753,87784,"24583709"
7754,87794,"40767445"
7755,87820,"15592875"
7756,87822,"11587220"
7757,87840,"16123138"
7758,87849,"17393014"
7759,87850,"34307805"
7760,87857,"36861457"
7761,87860,"13576169"
7762,87870,"13576188"
7763,87898,"24583698"
7764,87903,"21733200"
7765,87909,"29598222"
7766,87934,"34342179"
7767,87963,"27173360"
7768,88007,"34342225"
7769,88008,"24248571"
7770,88019,"44278170"
7771,88060,"42425067"
7772,88068,"29692307"
7773,88086,"31165354"
7774,88129,"43187625"
7775,88133,"35087742"
7776,88185,"31361664"
7777,88189,"11610302"
7778,88199,"22580984"
7779,88209,"36209863"
7780,88228,"44440579"
7781,88254,"19872702"
7782,88267,"35824325"
7783,88275,"23043480"
7784,88296,"37679462"
7785,88316,"44780281"
7786,88337,"51003203"
7787,88343,"14803807"
7788,88353,"29415372"
7789,88359,"43187706"
7790,88371,"29185204"
7791,88383,"39497558"
7792,88431,"27557572"
7793,88446,"26755819"
7794,88464,"34288076"
7795,88481,"40267020"
7796,88516,"36002086"
7797,88548,"33671264"
7798,88550,"23622523"
7799,88560,"42812655"
7800,88571,"42238965"
7801,88572,"26375832"
7802,88579,"42398800"
7803,88584,"37897901"
7804,88590,"28552590"
7805,88591,"19062724"
7806,88594,"49050240"
7807,88612,"28552931"
7808,88620,"42396183"
7809,88705,"47447560"
7810,88728,"31750832"
7811,88738,"36743097"
7812,88748,"25241046"
7813,88751,"37108567"
7814,88775,"25130521"
7815,88785,"14683412"
7816,88797,"24237381"
7817,88805,"14749433"
7818,88878,"11028271"
7819,88898,"40256971"
7820,88905,"44345815"
7821,88911,"5413359"
7822,88931,"15594178"
7823,88935,"39227329"
7824,88941,"14101937"
7825,88948,"33356219"
7826,88949,"23181826"
7827,88952,"50410769"
7828,88959,"43513995"
7829,88989,"22297199"
7830,89011,"22060220"
7831,89012,"30291838"
7832,89040,"14405844"
7833,89047,"27332762"
7834,89051,"27333190"
7835,89053,"19455978"
7836,89072,"26742657"
7837,89086,"18946357"
7838,89138,"20756875"
7839,89153,"40862404"
7840,89160,"42843959"
7841,89201,"49617133"
7842,89202,"17862467"
7843,89215,"18747498"
7844,89225,"27332746"
7845,89247,"18747459"
7846,89267,"26821778"
7847,89276,"50529970"
7848,89280,"32165910"
7849,89305,"38499716"
7850,89321,"34633508"
7851,89348,"43157872"
7852,89353,"47629964"
7853,89355,"40452526"
7854,89356,"19768319"
7855,89369,"7009951"
7856,89396,"49915956"
7857,89400,"45225864"
7858,89402,"27691107"
7859,89428,"26291592"
7860,89445,"26865080"
7861,89449,"27275595"
7862,89450,"16287072"
7863,89482,"6004799"
7864,89499,"27275934"
7865,89501,"26291545"
7866,89506,"27690807"
7867,89517,"25869383"
7868,89523,"15411497"
7869,89526,"14880915"
7870,89533,"41682303"
7871,89596,"45319420"
7872,89622,"51212612"
7873,89632,"21277008"
7874,89648,"15411914"
7875,89649,"25195613"
7876,89670,"29109821"
7877,89703,"35381275"
7878,89715,"29876107"
7879,89744,"35864797"
7880,89745,"8280076"
7881,89768,"47811336"
7882,89785,"43284302"
7883,89790,"21175920"
7884,89794,"19895326"
7885,89807,"41284974"
7886,89809,"25862219"
7887,89824,"36465320"
7888,89832,"31502876"
7889,89914,"21521444"
7890,89918,"35380748"
7891,89936,"43917606"
7892,89965,"11876635"
7893,89974,"34552276"
7894,90025,"43330329"
7895,90033,"32112515"
7896,90035,"32584694"
7897,90043,"51395010"
7898,90055,"23985866"
7899,90109,"11672177"
7900,90152,"43653327"
7901,90168,"36205908"
7902,90233,"29169521"
7903,90247,"23230499"
7904,90265,"30625672"
7905,90293,"22679658"
7906,90294,"17992110"
7907,90327,"26869784"
7908,90344,"38892687"
7909,90418,"26546416"
7910,90420,"46301438"
7911,90422,"28647482"
7912,90433,"33852109"
7913,90462,"22558870"
7914,90471,"21106140"
7915,90475,"6122313"
7916,90486,"22734332"
7917,90488,"47210710"
7918,90515,"6122307"
7919,90523,"11285486"
7920,90527,"51466450"
7921,90530,"50618675"
7922,90566,"37432511"
7923,90570,"22734334"
7924,90598,"40931850"
7925,90604,"29469132"
7926,90613,"46965890"
7927,90644,"28975449"
7928,90650,"19289718"
7929,90660,"31732013"
7930,90691,"49180713"
7931,90698,"32525329"
7932,90717,"27591751"
7933,90719,"47369893"
7934,90723,"29689080"
7935,90740,"18882026"
7936,90752,"19145838"
7937,90753,"26419484"
7938,90757,"41212361"
7939,90758,"50147856"
7940,90768,"37718174"
7941,90770,"6302801"
7942,90772,"50147902"
7943,90773,"46611235"
7944,90777,"43961656"
7945,90792,"9630079"
7946,90798,"17562916"
7947,90821,"39691635"
7948,90849,"38065328"
7949,90864,"30605457"
7950,90874,"18690701"
7951,90887,"18674847"
7952,90944,"16606023"
7953,90948,"42979004"
7954,90954,"39564583"
7955,90957,"50873745"
7956,90960,"32539615"
7957,90962,"39813107"
7958,90966,"50147998"
7959,90969,"26136178"
7960,90970,"8633027"
7961,90985,"18674846"
7962,91002,"43961694"
7963,91009,"28910660"
7964,91021,"19907319"
7965,91038,"16907033"
7966,91047,"33095564"
7967,91078,"3959623"
7968,91080,"40679871"
7969,91104,"23500938"
7970,91134,"39656773"
7971,91162,"46168209"
7972,91174,"26373059"
7973,91176,"47653092"
7974,91190,"33095560"
7975,91191,"24530929"
7976,91206,"26427572"
7977,91219,"47653097"
7978,91228,"22596131"
7979,91235,"20117437"
7980,91241,"21826922"
7981,91246,"25813448"
7982,91251,"30773532"
7983,91286,"11916131"
7984,91296,"25034421"
7985,91306,"36502701"
7986,91342,"27664150"
7987,91344,"24782784"
7988,91363,"37411659"
7989,91374,"27664172"
7990,91375,"48543734"
7991,91377,"51694331"
7992,91383,"12938505"
7993,91391,"45894529"
7994,91400,"42866639"
7995,91401,"27664146"
7996,91447,"3252123"
7997,91457,"23343487"
7998,91464,"21809793"
7999,91466,"26654333"
8000,91481,"40747638"
8001,91486,"43765867"
8002,91520,"48387951"
8003,91539,"35161041"
8004,91541,"29747849"
8005,91563,"19998132"
8006,91580,"48902286"
8007,91613,"28277184"
8008,91622,"23304145"
8009,91627,"19997975"
8010,91633,"33702550"
8011,91637,"33833015"
8012,91641,"25955577"
8013,91643,"23707990"
8014,91653,"14766449"
8015,91676,"25645856"
8016,91687,"36279504"
8017,91695,"28561300"
8018,91716,"21441316"
8019,91718,"37316245"
8020,91729,"33821881"
8021,91753,"25677579"
8022,91757,"37773425"
8023,91760,"22402464"
8024,91774,"39941229"
8025,91784,"41723172"
8026,91795,"26477468"
8027,91843,"19637968"
8028,91852,"19201976"
8029,91872,"20268161"
8030,91899,"33559646"
8031,91909,"23152205"
8032,91996,"32220056"
8033,92038,"22216819"
8034,92045,"43930451"
8035,92050,"20225690"
8036,92059,"42705638"
8037,92090,"36030113"
8038,92096,"24894465"
8039,92104,"44239062"
8040,92106,"36891505"
8041,92109,"24970205"
8042,92112,"35812576"
8043,92181,"18756502"
8044,92183,"29962370"
8045,92184,"20543583"
8046,92185,"17588183"
8047,92192,"32220341"
8048,92194,"32170698"
8049,92221,"27730381"
8050,92224,"14418703"
8051,92239,"52077830"
8052,92296,"32769585"
8053,92300,"23542760"
8054,92320,"42343016"
8055,92337,"13589838"
8056,92371,"16206873"
8057,92372,"33704721"
8058,92389,"22003477"
8059,92396,"26903976"
8060,92405,"13175518"
8061,92410,"44356515"
8062,92439,"22003453"
8063,92448,"28036960"
8064,92466,"40645527"
8065,92510,"19631624"
8066,92520,"16291881"
8067,92527,"29426966"
8068,92528,"28043746"
8069,92539,"22124047"
8070,92547,"16958510"
8071,92557,"39019671"
8072,92559,"19143786"
8073,92561,"33701939"
8074,92592,"30395718"
8075,92604,"36266374"
8076,92612,"46327980"
8077,92632,"25480555"
8078,92634,"14442789"
8079,92645,"37885875"
8080,92651,"41046891"
8081,92671,"43134392"
8082,92676,"33268445"
8083,92680,"9867916"
8084,92682,"44109961"
8085,92692,"31605761"
8086,92705,"27365043"
8087,92726,"44344552"
8088,92729,"45345184"
8089,92732,"32067167"
8090,92751,"32678151"
8091,92786,"26421192"
8092,92792,"33226899"
8093,92868,"36753214"
8094,92874,"35627038"
8095,92878,"25191771"
8096,92893,"15339474"
8097,92900,"27767791"
8098,92904,"9867929"
8099,92931,"41049146"
8100,92934,"25007896"
8101,92943,"29023155"
8102,92990,"45410760"
8103,93002,"26699202"
8104,93016,"37521626"
8105,93057,"23979270"
8106,93094,"20445141"
8107,93110,"36007155"
8108,93125,"42385160"
8109,93152,"50023198"
8110,93159,"36007027"
8111,93187,"37363805"
8112,93189,"26175256"
8113,93227,"25369674"
8114,93271,"30747508"
8115,93281,"50023207"
8116,93287,"30747825"
8117,93305,"30868621"
8118,93310,"37120217"
8119,93345,"50913063"
8120,93370,"2453873"
8121,93375,"33519043"
8122,93377,"42776707"
8123,93407,"24164417"
8124,93408,"41403663"
8125,93445,"22617943"
8126,93454,"44148260"
8127,93470,"36386353"
8128,93485,"21375197"
8129,93489,"31624399"
8130,93497,"42656134"
8131,93504,"33860773"
8132,93515,"50935493"
8133,93519,"42776690"
8134,93522,"22244318"
8135,93527,"46037369"
8136,93551,"27088688"
8137,93560,"37961769"
8138,93577,"27380501"
8139,93590,"47959261"
8140,93595,"25179848"
8141,93650,"39109436"
8142,93657,"47959272"
8143,93670,"35257507"
8144,93681,"20459883"
8145,93698,"23187919"
8146,93739,"36386307"
8147,93773,"41497391"
8148,93782,"44449793"
8149,93788,"18893099"
8150,93800,"22024151"
8151,93808,"40212040"
8152,93817,"47249805"
8153,93834,"17056861"
8154,93856,"30066041"
8155,93901,"22696522"
8156,93918,"47881599"
8157,93932,"51063143"
8158,93934,"28769072"
8159,93943,"30846502"
8160,93983,"30363631"
8161,94034,"35078041"
8162,94057,"7142581"
8163,94058,"35325076"
8164,94063,"31719149"
8165,94069,"22024172"
8166,94073,"22024126"
8167,94092,"42801783"
8168,94107,"28769057"
8169,94118,"39649042"
8170,94138,"42159770"
8171,94167,"31129174"
8172,94174,"35811051"
8173,94177,"50332758"
8174,94199,"25317157"
8175,94202,"37162635"
8176,94220,"44748935"
8177,94226,"42743689"
8178,94231,"23146366"
8179,94238,"45695832"
8180,94245,"33537022"
8181,94252,"11135826"
8182,94259,"34450360"
8183,94295,"21970304"
8184,94307,"25884325"
8185,94313,"25317159"
8186,94319,"33537031"
8187,94351,"26321795"
8188,94362,"50332564"
8189,94364,"33973652"
8190,94378,"34450250"
8191,94397,"39961221"
8192,94411,"46031029"
8193,94457,"42588105"
8194,94465,"13463967"
8195,94470,"27187118"
8196,94478,"24059521"
8197,94497,"47207535"
8198,94522,"40360346"
8199,94523,"16135985"
8200,94528,"46056337"
8201,94539,"19642494"
8202,94546,"51256796"
8203,94587,"49478105"
8204,94590,"6244981"
8205,94591,"17212437"
8206,94629,"24879635"
8207,94632,"26704899"
8208,94644,"41531809"
8209,94646,"26389637"
8210,94648,"47292987"
8211,94656,"16969627"
8212,94683,"26949295"
8213,94688,"51224760"
8214,94710,"15938110"
8215,94726,"21548610"
8216,94778,"20998268"
8217,94789,"17212391"
8218,94805,"44625470"
8219,94816,"15938116"
8220,94843,"33585318"
8221,94873,"36682142"
8222,94912,"28198788"
8223,94920,"51712330"
8224,94928,"29390330"
8225,94957,"44346466"
8226,94973,"16969657"
8227,94988,"41156344"
8228,94992,"19693174"
8229,95007,"48597173"
8230,95012,"26150124"
8231,95098,"24734385"
8232,95128,"41156557"
8233,95130,"50773639"
8234,95154,"21866274"
8235,95165,"21152647"
8236,95173,"41463830"
8237,95182,"50545770"
8238,95192,"26002527"
8239,95201,"36796517"
8240,95203,"19013131"
8241,95214,"11975212"
8242,95224,"49101453"
8243,95248,"25757074"
8244,95280,"45411684"
8245,95290,"40115066"
8246,95305,"45369318"
8247,95309,"36085140"
8248,95311,"21521331"
8249,95322,"40104626"
8250,95324,"22446126"
8251,95342,"27914454"
8252,95371,"50601324"
8253,95388,"41635673"
8254,95398,"22769042"
8255,95412,"45288370"
8256,95421,"44344489"
8257,95424,"38423971"
8258,95430,"33313848"
8259,95479,"22769239"
8260,95508,"22753819"
8261,95523,"29020144"
8262,95551,"38652310"
8263,95554,"18023598"
8264,95573,"50588682"
8265,95596,"27393739"
8266,95598,"31549084"
8267,95610,"22267933"
8268,95626,"42009255"
8269,95627,"50727343"
8270,95649,"14679863"
8271,95659,"47539382"
8272,95673,"24584734"
8273,95698,"29451090"
8274,95722,"47430628"
8275,95725,"28167920"
8276,95738,"14679899"
8277,95760,"44331925"
8278,95780,"35242395"
8279,95784,"33014902"
8280,95817,"29451206"
8281,95821,"8459477"
8282,95868,"26716396"
8283,95873,"27755769"
8284,95900,"48422867"
8285,95910,"33516004"
8286,95912,"27712689"
8287,95923,"34325174"
8288,95932,"45360077"
8289,95984,"49835493"
8290,95992,"50820211"
8291,96024,"22658729"
8292,96044,"30003693"
8293,96048,"44626476"
8294,96053,"51859388"
8295,96055,"24945522"
8296,96073,"40874961"
8297,96077,"42255985"
8298,96096,"36483288"
8299,96098,"30951232"
8300,96105,"17986864"
8301,96118,"20454661"
8302,96139,"35725765"
8303,96149,"26688617"
8304,96185,"43861987"
8305,96209,"33515986"
8306,96212,"49214109"
8307,96220,"27865656"
8308,96224,"21696239"
8309,96228,"40109338"
8310,96229,"32469956"
8311,96233,"30673128"
8312,96234,"42722657"
8313,96240,"40874927"
8314,96298,"51232722"
8315,96312,"43960966"
8316,96315,"12925894"
8317,96332,"34930707"
8318,96334,"35884423"
8319,96345,"11225576"
8320,96348,"37883039"
8321,96360,"16858304"
8322,96364,"30098843"
8323,96387,"18957340"
8324,96388,"30048184"
8325,96411,"46886256"
8326,96450,"49229421"
8327,96470,"46131498"
8328,96481,"22032844"
8329,96486,"37998339"
8330,96490,"35402841"
8331,96509,"22388874"
8332,96522,"28776901"
8333,96523,"49943345"
8334,96524,"20530253"
8335,96540,"30456063"
8336,96555,"29166916"
8337,96563,"26481480"
8338,96586,"29166958"
8339,96591,"18677357"
8340,96599,"28932689"
8341,96609,"38930693"
8342,96610,"51173494"
8343,96611,"29428225"
8344,96621,"36959766"
8345,96631,"49555028"
8346,96633,"27322007"
8347,96646,"48025374"
8348,96653,"45126423"
8349,96670,"21247387"
8350,96682,"26481520"
8351,96684,"17721384"
8352,96724,"35074585"
8353,96762,"34551101"
8354,96768,"20443697"
8355,96788,"50929751"
8356,96825,"40455727"
8357,96828,"34774596"
8358,96830,"23798317"
8359,96836,"43693719"
8360,96864,"26739532"
8361,96904,"47695502"
8362,96910,"48683918"
8363,96920,"23798507"
8364,96991,"30110141"
8365,96996,"40988439"
8366,97012,"44442019"
8367,97026,"34387863"
8368,97032,"36554759"
8369,97062,"46577083"
8370,97063,"51550509"
8371,97119,"27265104"
8372,97142,"32235361"
8373,97154,"13405339"
8374,97160,"24425849"
8375,97163,"15597571"
8376,97165,"20821302"
8377,97179,"35737534"
8378,97206,"28622858"
8379,97221,"48512466"
8380,97232,"31573412"
8381,97254,"38116102"
8382,97270,"44045873"
8383,97280,"33828286"
8384,97281,"22218827"
8385,97310,"28924742"
8386,97315,"10150062"
8387,97325,"29977620"
8388,97335,"25241717"
8389,97342,"49524598"
8390,97371,"46361491"
8391,97443,"51954445"
8392,97462,"34175178"
8393,97464,"22897779"
8394,97466,"35427358"
8395,97474,"27390817"
8396,97496,"20803262"
8397,97507,"17214509"
8398,97512,"26497120"
8399,97516,"48315189"
8400,97523,"36670030"
8401,97537,"40592566"
8402,97540,"27968898"
8403,97541,"25544445"
8404,97554,"45597727"
8405,97576,"22422660"
8406,97600,"31028338"
8407,97609,"16786765"
8408,97620,"17492566"
8409,97624,"24494282"
8410,97732,"38037269"
8411,97736,"35794666"
8412,97754,"38093292"
8413,97756,"46322090"
8414,97761,"32152521"
8415,97775,"25531408"
8416,97802,"34936119"
8417,97831,"32906107"
8418,97845,"51738265"
8419,97898,"31263805"
8420,97910,"33746009"
8421,97917,"44669092"
8422,97942,"27210038"
8423,97952,"36448036"
8424,97957,"47246622"
8425,98000,"47976297"
8426,98002,"39544327"
8427,98020,"35794687"
8428,98026,"14445340"
8429,98046,"44206690"
8430,98047,"45700120"
8431,98053,"14445362"
8432,98077,"33961246"
8433,98079,"49646075"
8434,98087,"23151102"
8435,98118,"16878057"
8436,98133,"15543107"
8437,98140,"30532467"
8438,98149,"49319249"
8439,98181,"20439993"
8440,98189,"49059680"
8441,98197,"18767108"
8442,98229,"49913602"
8443,98244,"33249774"
8444,98249,"46211153"
8445,98257,"38630593"
8446,98292,"33407937"
8447,98296,"30802673"
8448,98321,"41609106"
8449,98322,"23320424"
8450,98329,"20408519"
8451,98338,"30802746"
8452,98352,"45025038"
8453,98400,"45324639"
8454,98407,"28723633"
8455,98424,"26359830"
8456,98443,"41765410"
8457,98498,"35152292"
8458,98502,"16877933"
8459,98507,"19374987"
8460,98536,"22674919"
8461,98548,"23724466"
8462,98556,"33204444"
8463,98565,"22192817"
8464,98580,"47574744"
8465,98593,"23958798"
8466,98632,"51083816"
8467,98640,"28064626"
8468,98646,"22080744"
8469,98648,"38770060"
8470,98656,"25347094"
8471,98674,"6897468"
8472,98689,"37097430"
8473,98695,"25572105"
8474,98710,"48647982"
8475,98713,"25572108"
8476,98729,"35918109"
8477,98756,"25982635"
8478,98845,"32396482"
8479,98847,"48803581"
8480,98884,"48041034"
8481,98888,"45484101"
8482,98893,"49173560"
8483,98896,"25572107"
8484,98898,"16868261"
8485,98903,"19637859"
8486,98906,"33204507"
8487,98911,"19372040"
8488,98929,"40230173"
8489,98932,"48199991"
8490,98937,"51455240"
8491,98963,"28032359"
8492,98975,"30672431"
8493,98989,"32467826"
8494,98992,"12107426"
8495,99007,"51600487"
8496,99013,"20891138"
8497,99039,"51162047"
8498,99052,"49732174"
8499,99062,"41669115"
8500,99103,"27609978"
8501,99113,"45523366"
8502,99132,"27014459"
8503,99134,"52057585"
8504,99148,"50506815"
8505,99162,"24593996"
8506,99180,"49450276"
8507,99194,"36752043"
8508,99205,"50658211"
8509,99206,"21919325"
8510,99220,"18371601"
8511,99227,"20580631"
8512,99262,"22030669"
8513,99277,"32245050"
8514,99280,"29099013"
8515,99283,"27610006"
8516,99300,"23278436"
8517,99311,"12663457"
8518,99327,"41177224"
8519,99340,"23866484"
8520,99348,"18728341"
8521,99356,"48598650"
8522,99365,"35556366"
8523,99368,"50506739"
8524,99375,"36877615"
8525,99402,"40777937"
8526,99406,"32563715"
8527,99411,"25095048"
8528,99470,"51635864"
8529,99491,"7250069"
8530,99503,"31358436"
8531,99525,"39285662"
8532,99552,"41457060"
8533,99604,"48632755"
8534,99621,"49712569"
8535,99645,"39072438"
8536,99652,"45027820"
8537,99660,"20691731"
8538,99662,"43803939"
8539,99674,"39297509"
8540,99698,"19330502"
8541,99699,"36110491"
8542,99701,"29382055"
8543,99708,"36173436"
8544,99729,"26582223"
8545,99733,"46802949"
8546,99753,"47048029"
8547,99768,"51183101"
8548,99771,"32688305"
8549,99796,"30343169"
8550,99847,"22813808"
8551,99861,"8664821"
8552,99865,"46791646"
8553,99866,"19376952"
8554,99915,"22195810"
8555,99925,"12486066"
8556,99929,"33751369"
8557,99954,"50612786"
8558,99962,"35298040"
8559,99967,"35060022"
8560,99979,"13150139"
8561,100000,"46792022"
8562,100040,"50544102"
8563,100047,"13150145"
8564,100052,"22813849"
8565,100054,"51768411"
8566,100055,"14252006"
8567,100070,"23427473"
8568,100086,"49442515"
8569,100098,"32447375"
8570,100102,"14209442"
8571,100106,"44287832"
8572,100128,"48675642"
8573,100141,"20009856"
8574,100143,"36277572"
8575,100156,"46110959"
8576,100163,"12443366"
8577,100187,"20646511"
8578,100191,"29025565"
8579,100259,"33479920"
8580,100278,"51116285"
8581,100302,"31397419"
8582,100305,"31895955"
8583,100306,"39115290"
8584,100336,"29188556"
8585,100350,"26724704"
8586,100373,"34535558"
8587,100378,"31807319"
8588,100399,"51418291"
8589,100405,"25873728"
8590,100407,"39657150"
8591,100423,"22723639"
8592,100431,"37096854"
8593,100436,"40395182"
8594,100465,"14468493"
8595,100481,"34636726"
8596,100486,"31643432"
8597,100497,"27054806"
8598,100501,"31566002"
8599,100549,"42837359"
8600,100550,"49354005"
8601,100551,"35070612"
8602,100591,"39887717"
8603,100595,"24526523"
8604,100598,"9774295"
8605,100600,"12195802"
8606,100617,"30400397"
8607,100621,"51976046"
8608,100634,"19687651"
8609,100678,"19762352"
8610,100694,"27745699"
8611,100695,"35417769"
8612,100698,"21620771"
8613,100711,"45317195"
8614,100729,"38574631"
8615,100731,"49116421"
8616,100733,"4518681"
8617,100736,"31928469"
8618,100744,"48157853"
8619,100753,"44548197"
8620,100763,"49263306"
8621,100764,"33429733"
8622,100766,"38028692"
8623,100770,"18639643"
8624,100779,"43096714"
8625,100790,"31802852"
8626,100848,"21682411"
8627,100868,"47265446"
8628,100870,"32835339"
8629,100875,"43198275"
8630,100887,"35390884"
8631,100900,"35263565"
8632,100906,"26314228"
8633,100934,"27121692"
8634,100973,"21494104"
8635,101015,"31406913"
8636,101031,"45697803"
8637,101042,"14800520"
8638,101059,"39487089"
8639,101064,"24526651"
8640,101084,"50685438"
8641,101086,"48308463"
8642,101137,"45061656"
8643,101149,"48285774"
8644,101165,"25696270"
8645,101204,"33287292"
8646,101208,"51121765"
8647,101248,"50645294"
8648,101258,"47639608"
8649,101296,"44860491"
8650,101336,"26411723"
8651,101352,"42251125"
8652,101363,"30555618"
8653,101391,"35592992"
8654,101393,"26665298"
8655,101394,"51208273"
8656,101404,"51853776"
8657,101409,"28622602"
8658,101425,"24838872"
8659,101434,"31865197"
8660,101446,"49000097"
8661,101447,"49121796"
8662,101454,"44342688"
8663,101477,"26069948"
8664,101513,"47639905"
8665,101546,"38824788"
8666,101552,"23030522"
8667,101554,"50857019"
8668,101556,"13303136"
8669,101584,"47747658"
8670,101592,"38995928"
8671,101597,"48530941"
8672,101602,"24979794"
8673,101606,"21489174"
8674,101611,"47639611"
8675,101615,"25890368"
8676,101650,"30889859"
8677,101677,"35330263"
8678,101681,"35765932"
8679,101692,"27307856"
8680,101732,"46334948"
8681,101751,"12253768"
8682,101754,"46521963"
8683,101762,"44001854"
8684,101790,"37855434"
8685,101794,"35330317"
8686,101828,"37173859"
8687,101890,"25045045"
8688,101902,"43304072"
8689,101938,"14786331"
8690,101953,"24697101"
8691,101971,"36538609"
8692,101981,"21613043"
8693,101982,"23038481"
8694,101986,"22009899"
8695,102016,"41528485"
8696,102054,"33694766"
8697,102057,"38061891"
8698,102073,"22810643"
8699,102076,"40808279"
8700,102089,"24612179"
8701,102091,"19703565"
8702,102095,"41691353"
8703,102105,"42223138"
8704,102139,"43703104"
8705,102166,"28722269"
8706,102181,"47069672"
8707,102184,"42185354"
8708,102185,"28333829"
